ticker,K,M,S,T,r,q,ask,bid,mid,iv_ask,iv_mid,iv_bid,last_price,volume,volume_1d,open_interest,theo_iv,theo_price,parity,delta_last,gamma_last,theta_last,vega_last,delta_mid,gamma_mid,theta_mid,vega_mid,rho_mid,ival,true,ylast,days_ex,FF,x
SPX 5/16/25 C4735,4735,0.917956015112469,5158.2,0.06774150177574821,0.04548025,0.01846128,474.5,472.099853515625,473.2999267578125,0.35432918548583997,0.35097267150878897,0.347590179443359,545.200012207031,,,24.0,0.361149056426375,479.462935002173,423.2001953125,0.772049009799957,0.0225140394679404,-4.0310799559235,4.31411090613445,0.82867968082428,0.0265159402042627,-2.35972690582275,3.56156802177429,0.0257053282111883,385.919921875,396.592800929038,545.200012207031,24.7256481481481,5167.649727674457,-0.08743626039250872
SPX 5/16/25 C4740,4740,0.91892534564585,5158.2,0.06774150177574821,0.04548025,0.01846128,470.099853515625,467.7998046875,468.9498291015625,0.353207321166992,0.35001609802246103,0.3468017578125,614.400024414062,,17.0,8.0,0.360320386580863,475.188871674428,418.2001953125,0.882179021835327,0.0193367506314302,-2.05518192362239,2.87835613266996,0.826765120029449,0.0268006678670645,-2.36785674095154,3.5871958732605,0.0256686620414257,380.919921875,391.607659555803,614.400024414062,24.7256481481481,5167.649727674457,-0.0863808513235652
SPX 5/16/25 C4745,4745,0.9198946761792319,5158.2,0.06774150177574821,0.04548025,0.01846128,465.7998046875,463.599853515625,464.6998291015625,0.352336196899414,0.349309425354004,0.34626228332519504,482.700012207031,,,10.0,0.359496746155489,470.926273709852,413.2001953125,0.715435981750488,0.0237603163814003,-4.68197619448114,4.7377158348183,0.824189782142639,0.0270873308181763,-2.38678765296936,3.62112307548523,0.0256068874150515,375.919921875,386.622518182569,482.700012207031,24.7256481481481,5167.649727674457,-0.08532655496865917
SPX 5/16/25 C4750,4750,0.920864006712614,5158.2,0.06774150177574821,0.04548025,0.01846128,461.599853515625,459.199951171875,460.39990234375,0.351709518432617,0.34843551635742204,0.345137939453125,546.25,,,25.0,0.35867808474605,466.675425263392,408.2001953125,0.839380025863647,0.02299776556,-2.65407660337503,3.55301868402324,0.82186233997345,0.027382867410779,-2.40029859542847,3.65147280693054,0.0255547817796469,370.919921875,381.637376809334,546.25,24.7256481481481,5167.649727674457,-0.08427336898400042
SPX 5/16/25 C4755,4755,0.921833337245996,5158.2,0.06774150177574821,0.04548025,0.01846128,457.39990234375,455.0,456.199951171875,0.35105110168457004,0.347805213928223,0.34453666687011697,616.450012207031,,,1.0,0.357864351390379,462.43643214915,403.2001953125,0.786903977394104,0.0201812441687791,-4.26553858883273,4.23628235413235,0.819692611694336,0.0276863314211369,-2.41014719009399,3.67950344085693,0.0255088582634926,365.919921875,376.652235436099,616.450012207031,24.7256481481481,5167.649727674457,-0.08322129103319667
SPX 5/16/25 C4760,4760,0.922802667779377,5158.2,0.06774150177574821,0.04548025,0.01846128,453.199951171875,450.89990234375,452.0499267578125,0.350233306884766,0.347149276733398,0.344045219421387,693.630004882812,,,18.0,0.357055494589722,458.209445571435,398.2001953125,0.87897801399231,0.0177242570581061,-2.72589934517247,3.20374399955369,0.816951513290405,0.0279914196580648,-2.42886686325073,3.71437740325928,0.0254412852227688,360.919921875,371.667094062865,693.630004882812,24.7256481481481,5167.649727674457,-0.0821703187872217
SPX 5/16/25 C4765,4765,0.923771998312759,5158.2,0.06774150177574821,0.04548025,0.01846128,448.89990234375,446.5,447.699951171875,0.34924751281738303,0.34605438232421903,0.342840042114258,462.940002441406,2.0,,5.0,0.35625146232765703,453.994663252653,393.2001953125,0.824248015880585,0.027318372964099,-2.41497962059265,3.67270407369801,0.814892888069153,0.0282880794256926,-2.43696713447571,3.74061751365662,0.0253992546349764,355.919921875,366.68195268963,688.950012207031,24.7256481481481,5167.649727674457,-0.08112044992438493
SPX 5/16/25 C4770,4770,0.9247413288461409,5158.2,0.06774150177574821,0.04548025,0.01846128,444.699951171875,442.2998046875,443.4998779296875,0.348499183654785,0.34533210754394505,0.34214458465576203,409.029998779297,,,1.0,0.355452202086546,449.792099854569,388.2001953125,0.662229001522064,0.0256144742050191,-4.92692111935005,5.00848034229426,0.81219071149826,0.0285816323012114,-2.4553165435791,3.7744882106781,0.0253327339887619,350.919921875,361.696811316395,409.029998779297,24.7256481481481,5167.649727674457,-0.08007168213030043
SPX 5/16/25 C4775,4775,0.925710659379522,5158.2,0.06774150177574821,0.04548025,0.01846128,440.5,438.099853515625,439.2999267578125,0.347721138000488,0.344579849243164,0.341418876647949,704.0,,,54.0,0.354657660861516,445.602092410333,383.2001953125,0.849572002887726,0.0178183933367306,-3.16725331942506,3.4705600998217,0.809725522994995,0.0288869254291058,-2.46843099594116,3.80505561828613,0.0252755004912615,345.919921875,356.71166994316,704.0,24.7256481481481,5167.649727674457,-0.07902401309785674
SPX 5/16/25 C4780,4780,0.926679989912904,5158.2,0.06774150177574821,0.04548025,0.01846128,436.2998046875,433.89990234375,435.099853515625,0.346913185119629,0.343797454833984,0.34066272735595704,595.510009765625,,,23.0,0.35386778517191503,441.424609345681,378.2001953125,0.778263986110687,0.0208755976559808,-4.30546427655198,4.32960602451723,0.807087123394012,0.0291876569390297,-2.48427152633667,3.83742189407349,0.0252115484327078,340.919921875,351.726528569926,595.510009765625,24.7256481481481,5167.649727674457,-0.07797744052718573
SPX 5/16/25 C4785,4785,0.9276493204462859,5158.2,0.06774150177574821,0.04548025,0.01846128,432.199951171875,429.89990234375,431.0499267578125,0.346334075927734,0.34337345123291,0.34039608001709,563.950012207031,,,17.0,0.353082521070278,437.259943689268,373.2001953125,0.766758024692535,0.0218753021079321,-4.29713537687039,4.41621208884546,0.804518520832062,0.0294941999018192,-2.49810671806335,3.86858868598938,0.0251503735780716,335.919921875,346.741387196691,563.950012207031,24.7256481481481,5167.649727674457,-0.07693196212563268
SPX 5/16/25 C4790,4790,0.928618650979668,5158.2,0.06774150177574821,0.04548025,0.01846128,428.0,425.599853515625,426.7999267578125,0.345467491149902,0.34240180969238304,0.339318466186523,698.760009765625,,,24.0,0.35230181414876904,433.108250482301,368.2001953125,0.896189987659454,0.0169469361855669,-2.20290530726791,2.82230581291599,0.801623284816742,0.0297872871160507,-2.51764988899231,3.90331625938416,0.0250764470547438,330.919921875,341.756245823456,698.760009765625,24.7256481481481,5167.649727674457,-0.07588757560772642
SPX 5/16/25 C4795,4795,0.929587981513049,5158.2,0.06774150177574821,0.04548025,0.01846128,423.7998046875,421.5,422.64990234375,0.344572257995605,0.34165771484375,0.338727569580078,369.450012207031,,,1.0,0.35152560954311,428.969543310033,363.2001953125,0.675419986248016,0.0312818438188828,-3.62541720018245,4.76999267703314,0.799267590045929,0.0301106963306665,-2.52600908279419,3.93125939369202,0.0250237192958593,325.919921875,336.771104450221,369.450012207031,24.7256481481481,5167.649727674457,-0.07484427869514879
SPX 5/16/25 C4800,4800,0.930557312046431,5158.2,0.06774150177574821,0.04548025,0.01846128,419.699951171875,417.39990234375,418.5499267578125,0.34390106201171905,0.34100967407226596,0.338103256225586,394.279998779297,6.0,10.0,231.0,0.35075385193403696,424.844118447921,358.2001953125,0.776581883430481,0.0319753263856479,-2.67727013449872,4.170056938913,0.796199679374695,0.0303986519575119,-2.54759192466736,3.96723341941833,0.02494309656322,320.919921875,331.785963076987,540.0,24.7256481481481,5167.649727674457,-0.07380206911670512
SPX 5/16/25 C4805,4805,0.931526642579813,5158.2,0.06774150177574821,0.04548025,0.01846128,415.60009765625,413.199951171875,414.4000244140625,0.343198661804199,0.340205039978027,0.337195625305176,508.290008544922,,,2.0,0.349986485546238,420.732084261648,353.2001953125,0.743682980537415,0.0240194258060458,-4.16042587829172,4.53870950786775,0.793661952018738,0.0307190027087927,-2.5581362247467,3.99663805961609,0.0248833391815424,315.919921875,326.800821703752,508.290008544922,24.7256481481481,5167.649727674457,-0.07276094460829445
SPX 5/16/25 C4810,4810,0.9324959731131941,5158.2,0.06774150177574821,0.04548025,0.01846128,411.5,409.099853515625,410.2999267578125,0.342464942932129,0.339494667053223,0.336509246826172,623.179992675781,,,20.0,0.349223454144847,416.633644398947,348.2001953125,0.814985990524292,0.020470728623498,-3.61826224958612,3.95859286327349,0.790957570075989,0.0310331415385008,-2.57124280929565,4.02762317657471,0.0248170960694551,310.919921875,321.815680330517,623.179992675781,24.7256481481481,5167.649727674457,-0.07172090291288048
SPX 5/16/25 C4815,4815,0.933465303646576,5158.2,0.06774150177574821,0.04548025,0.01846128,407.39990234375,405.099853515625,406.2498779296875,0.341700859069824,0.338876647949219,0.33603904724121103,451.799987792969,,,27.0,0.348464701029518,412.5488108983,343.2001953125,0.664182007312775,0.0234303306555242,-5.28746782875286,5.06138978083852,0.788016140460968,0.0313351266086102,-2.588299036026,4.0609188079834,0.0247415639460087,305.919921875,316.830538957282,451.799987792969,24.7256481481481,5167.649727674457,-0.07068194178046146
SPX 5/16/25 C4820,4820,0.934434634179958,5158.2,0.06774150177574821,0.04548025,0.01846128,403.2998046875,401.0,402.14990234375,0.340906829833984,0.338104286193848,0.335288887023926,447.799987792969,,,20.0,0.347710169026072,408.477883719262,338.2001953125,0.661885023117065,0.0235588118837648,-5.28546214762275,5.07396255377545,0.785287201404572,0.0316540375351906,-2.60047268867493,4.09143304824829,0.0246744640171528,300.919921875,311.845397584048,447.799987792969,24.7256481481481,5167.649727674457,-0.06964405896804143
SPX 5/16/25 C4825,4825,0.9354039647133391,5158.2,0.06774150177574821,0.04548025,0.01846128,399.300048828125,397.0,398.1500244140625,0.342187843322754,0.339418983459473,0.336638145446777,396.350006103516,,,41.0,0.34695980047579505,404.421019736319,333.2001953125,0.654826998710632,0.0265674189527063,-4.83310085569033,5.07459887243323,0.78239780664444,0.0319651663303375,-2.61508131027222,4.12335014343262,0.0246010906994343,295.919921875,306.860256210813,396.350006103516,24.7256481481481,5167.649727674457,-0.06860725223960103
SPX 5/16/25 C4830,4830,0.936373295246721,5158.2,0.06774150177574821,0.04548025,0.01846128,395.199951171875,392.89990234375,394.0499267578125,0.33947067260742203,0.336710205078125,0.33580379486084,636.239990234375,,,2.0,0.346213537222417,400.378229365193,328.2001953125,0.883385002613068,0.0191978288304523,-2.22030058380913,3.01255327263375,0.779496967792511,0.0322784818708897,-2.62919020652771,4.15499305725098,0.0245273169130087,290.919921875,301.875114837578,636.239990234375,24.7256481481481,5167.649727674457,-0.06757151936606899
SPX 5/16/25 C4835,4835,0.937342625780103,5158.2,0.06774150177574821,0.04548025,0.01846128,391.199951171875,388.7998046875,389.9998779296875,0.338825035095215,0.33596607208252005,0.333094635009766,612.0,,,17.0,0.34547132059682395,396.349814773961,323.2001953125,0.83549302816391,0.0209254778174254,-3.07112663980685,3.69509748207155,0.776583611965179,0.032594058662653,-2.64280724525452,4.18636989593506,0.0244531072676182,285.919921875,296.889973464344,612.0,24.7256481481481,5167.649727674457,-0.0665368581252927
SPX 5/16/25 C4840,4840,0.9383119563134851,5158.2,0.06774150177574821,0.04548025,0.01846128,387.199951171875,384.7998046875,385.9998779296875,0.33814735412597696,0.335309715270996,0.332460136413574,498.779998779297,,,13.0,0.344733091399548,392.335883605362,318.2001953125,0.767432987689972,0.0250166541518839,-3.81403739294133,4.45083399821804,0.773587107658386,0.0329061672091484,-2.65732765197754,4.21822547912598,0.0243756584823132,280.919921875,291.904832091109,498.779998779297,24.7256481481481,5167.649727674457,-0.06550326630200992
SPX 5/16/25 C4845,4845,0.939281286846866,5158.2,0.06774150177574821,0.04548025,0.01846128,383.199951171875,380.89990234375,382.0499267578125,0.337437934875488,0.33473884582519503,0.332029266357422,382.049987792969,,,13.0,0.34399878988111504,388.336592031027,313.2001953125,0.64451801776886,0.0271009294218091,-4.83602180459233,5.1276744845325,0.770578861236572,0.0332203879952431,-2.67132949829102,4.24978494644165,0.0242977999150753,275.919921875,286.919690717874,382.049987792969,24.7256481481481,5167.649727674457,-0.06447074168782074
SPX 5/16/25 C4850,4850,0.9402506173802481,5158.2,0.06774150177574821,0.04548025,0.01846128,379.199951171875,376.89990234375,378.0499267578125,0.33668586730957,0.334017601013184,0.331327896118164,378.350006103516,5.0,,229.0,0.343268355720306,384.352145769708,308.2001953125,0.768588542938232,0.0335159562528133,-2.66978859901428,4.2724027633667,0.767421245574951,0.0335243754088879,-2.68756008148193,4.28245878219604,0.0242140535265207,270.919921875,281.934549344639,501.489990234375,24.7256481481481,5167.649727674457,-0.0634392820811585
SPX 5/16/25 C4855,4855,0.94121994791363,5158.2,0.06774150177574821,0.04548025,0.01846128,375.199951171875,372.89990234375,374.0499267578125,0.33597629547119096,0.33320106506347696,0.330542984008789,369.5,2.0,11.0,10.0,0.342541728000391,380.382601440124,303.2001953125,0.762414693832397,0.0341982431709766,-2.69034838676453,4.33063983917236,0.764425814151764,0.0338462479412556,-2.69976472854614,4.31303071975708,0.0241368263959885,265.919921875,276.949407971405,514.039978027344,24.7256481481481,5167.649727674457,-0.06240888528726212
SPX 5/16/25 C4860,4860,0.942189278447011,5158.2,0.06774150177574821,0.04548025,0.01846128,371.199951171875,368.89990234375,370.0499267578125,0.33681625366210904,0.334199638366699,0.33156650543212896,372.950012207031,3.0,,15.0,0.341818845183451,376.428164062009,298.2001953125,0.766459822654724,0.034027025103569,-2.66087079048157,4.29830551147461,0.759564280509949,0.0341028496623039,-2.73923325538635,4.36093616485596,0.023988388478756,260.919921875,271.96426659817,535.700012207031,24.7256481481481,5167.649727674457,-0.06137954911814787
SPX 5/16/25 C4865,4865,0.943158608980393,5158.2,0.06774150177574821,0.04548025,0.01846128,367.2998046875,365.0,366.14990234375,0.33445446014404295,0.33184806823730495,0.329231719970703,368.470001220703,,,11.0,0.34109964508283497,372.488988829639,293.2001953125,0.635089993476868,0.0276627336581073,-4.82190626046081,5.17465518754757,0.758308053016663,0.0344895273447037,-2.72433495521545,4.37419843673706,0.0239775255322456,255.919921875,266.979125224935,368.470001220703,24.7256481481481,5167.649727674457,-0.060351271392581916
SPX 5/16/25 C4870,4870,0.9441279395137749,5158.2,0.06774150177574821,0.04548025,0.01846128,363.39990234375,361.10009765625,362.25,0.33389575958252005,0.331309013366699,0.328712768554688,487.899993896484,,,14.0,0.340384064833855,368.565230533881,288.2001953125,0.788098990917206,0.0260757751833523,-3.4433112708826,4.33004010931153,0.75505656003952,0.0347967073321342,-2.73932814598083,4.4060206413269,0.0238902643322945,250.919921875,261.9939838517,487.899993896484,24.7256481481481,5167.649727674457,-0.05932404993605191
SPX 5/16/25 C4875,4875,0.945097270047156,5158.2,0.06774150177574821,0.04548025,0.01846128,359.39990234375,357.099853515625,358.2498779296875,0.3329833984375,0.33039619445800805,0.32781177520752003,462.850006103516,,1.0,73.0,0.33967204086284,364.656992767526,283.2001953125,0.800873994827271,0.027913936376775,-2.80223097864277,4.03966565537544,0.751732707023621,0.035098735243082,-2.75500702857971,4.43806123733521,0.023800153285265,245.919921875,257.008842478466,462.850006103516,24.7256481481481,5167.649727674457,-0.05829788258073987
SPX 5/16/25 C4880,4880,0.946066600580538,5158.2,0.06774150177574821,0.04548025,0.01846128,355.5,353.199951171875,354.3499755859375,0.332281265258789,0.329711685180664,0.32879997253418,357.010009765625,2.0,,13.0,0.338963508854593,360.764581496988,278.2001953125,0.752026975154877,0.0352246995659159,-2.75081459471397,4.45434422774803,0.748504221439362,0.0354145243763924,-2.76791429519653,4.46871328353882,0.0237139333039522,240.919921875,252.023701105231,485.160003662109,24.7256481481481,5167.649727674457,-0.057272767165494474
SPX 5/16/25 C4885,4885,0.9470359311139199,5158.2,0.06774150177574821,0.04548025,0.01846128,351.699951171875,349.39990234375,350.5499267578125,0.331768112182617,0.32921634674072303,0.32665714263916,454.350006103516,,1.0,33.0,0.338258403718454,356.887997713191,273.2001953125,0.796257019042969,0.0284553397571878,-2.82259549077684,4.09402391662602,0.745386004447937,0.0357475727796555,-2.77768516540527,4.49788188934326,0.0236322395503521,235.919921875,247.038559731996,454.350006103516,24.7256481481481,5167.649727674457,-0.05624870153580425
SPX 5/16/25 C4890,4890,0.948005261647302,5158.2,0.06774150177574821,0.04548025,0.01846128,347.199951171875,343.0,345.0999755859375,0.330881958007812,0.325037117004395,0.32037101745605495,550.799987792969,,,31.0,0.33755665955297703,353.027444640512,268.2001953125,0.812489986419678,0.0235451587166492,-3.24781763150493,4.02870334399688,0.742005944252014,0.036052905023098,-2.79204726219177,4.52901887893677,0.0235400553792715,230.919921875,242.053418358761,550.799987792969,24.7256481481481,5167.649727674457,-0.055225683543769694
SPX 5/16/25 C4895,4895,0.948974592180683,5158.2,0.06774150177574821,0.04548025,0.01846128,343.89990234375,341.599853515625,342.7498779296875,0.330200157165527,0.327681503295898,0.32515598297119097,489.799987792969,,,12.0,0.33685820960944396,349.18307402509,263.2001953125,0.732623994350433,0.0247753577090369,-4.40067482371817,4.76839341320844,0.738734543323517,0.0363756939768791,-2.80327725410461,4.55868148803711,0.0234523415565491,225.919921875,237.068276985527,489.799987792969,24.7256481481481,5167.649727674457,-0.05420371104807656
SPX 5/16/25 C4900,4900,0.9499439227140649,5158.2,0.06774150177574821,0.04548025,0.01846128,340.10009765625,337.800048828125,338.9500732421875,0.32958667755127,0.327084541320801,0.32457592010498,326.730010986328,10.0,3.0,191.0,0.33616298625430097,345.355036789901,258.2001953125,0.724658250808716,0.0375731252133846,-2.84641051292419,4.67021799087524,0.735329210758209,0.0366848930716515,-2.81645917892456,4.58906650543213,0.0233592744916677,220.919921875,232.083135612292,469.149993896484,24.7256481481481,5167.649727674457,-0.05318278191396937
SPX 5/16/25 C4905,4905,0.950913253247447,5158.2,0.06774150177574821,0.04548025,0.01846128,336.300048828125,334.0,335.1500244140625,0.32893871307372996,0.326452713012695,0.323960456848145,368.640014648438,,,1.0,0.335470920930641,341.543482960918,253.2001953125,0.616015017032623,0.0265328410303515,-5.20155331072638,5.27104246146398,0.732027411460876,0.0370125286281109,-2.82654976844788,4.61805248260498,0.0232704989612103,215.919921875,227.097994239057,368.640014648438,24.7256481481481,5167.649727674457,-0.05216289401322392
SPX 5/16/25 C4910,4910,0.951882583780828,5158.2,0.06774150177574821,0.04548025,0.01846128,332.5,330.199951171875,331.3499755859375,0.32825714111328097,0.32578685760498,0.323310585021973,632.27001953125,,,1.0,0.334781944118938,337.748561592516,248.2001953125,0.845842003822327,0.0205092917502545,-3.01936859632233,3.65882780989758,0.72859388589859,0.0373260453343391,-2.83855128288269,4.64770126342773,0.0231764502823353,210.919921875,222.112852865823,632.27001953125,24.7256481481481,5167.649727674457,-0.05114404522412115
SPX 5/16/25 C4915,4915,0.95285191431421,5158.2,0.06774150177574821,0.04548025,0.01846128,328.699951171875,326.39990234375,327.5499267578125,0.32754222869872995,0.325087203979492,0.322626533508301,565.280029296875,,,12.0,0.334095985297157,333.970420692208,243.2001953125,0.863565027713776,0.0226277536196919,-2.33382970126837,3.36141581907102,0.724922239780426,0.0376073494553566,-2.8548321723938,4.67885255813599,0.0230727382004261,205.919921875,217.127711492588,565.280029296875,24.7256481481481,5167.649727674457,-0.0501262334314204
SPX 5/16/25 C4920,4920,0.953821244847592,5158.2,0.06774150177574821,0.04548025,0.01846128,324.89990234375,322.599853515625,323.7498779296875,0.32679424285888703,0.32435413360595705,0.32343170166015595,321.179992675781,,,13.0,0.333412972900393,330.209207144891,238.2001953125,0.589775025844574,0.0286107628593889,-4.95568165065134,5.32420836183757,0.721573352813721,0.0379420928657055,-2.86316967010498,4.70677042007446,0.022982319816947,200.919921875,212.142570119353,321.179992675781,24.7256481481481,5167.649727674457,-0.04910945652633356
SPX 5/16/25 C4925,4925,0.9547905753809729,5158.2,0.06774150177574821,0.04548025,0.01846128,321.199951171875,318.89990234375,320.0499267578125,0.326224250793457,0.323799171447754,0.321368942260742,553.799987792969,,,3025.0,0.33273283428026196,326.465014045196,233.2001953125,0.855107009410858,0.0233143934193759,-2.42755692635144,3.48011955500437,0.718096613883972,0.0382620021700859,-2.87335014343262,4.73525762557983,0.0228867623955011,195.919921875,207.157428746118,553.799987792969,24.7256481481481,5167.649727674457,-0.04809371240649814
SPX 5/16/25 C4930,4930,0.955759905914355,5158.2,0.06774150177574821,0.04548025,0.01846128,317.39990234375,315.199951171875,316.2999267578125,0.32688835144043,0.324587669372559,0.322282600402832,439.510009765625,,4.0,43.0,0.332055495664205,322.738143579122,228.2001953125,0.816542983055115,0.0297985668437943,-2.45637716032928,3.92172115975686,0.714391648769379,0.0385479219257832,-2.88768243789673,4.76506090164185,0.0227818880230188,190.919921875,202.172287372884,439.510009765625,24.7256481481481,5167.649727674457,-0.04707899897595151
SPX 5/16/25 C4935,4935,0.956729236447737,5158.2,0.06774150177574821,0.04548025,0.01846128,313.699951171875,311.39990234375,312.5499267578125,0.324770965576172,0.322374305725098,0.3199729347229,328.5,,,2.0,0.331380882114889,319.028581032125,223.2001953125,0.598402976989746,0.0287231668602494,-4.91696962474353,5.32901625896593,0.710884809494019,0.0388721711933613,-2.89662051200867,4.79274749755859,0.022685281932354,185.919921875,197.187145999649,328.5,24.7256481481481,5167.649727674457,-0.04606531414510538
SPX 5/16/25 C4940,4940,0.957698566981119,5158.2,0.06774150177574821,0.04548025,0.01846128,310.0,307.800048828125,308.9000244140625,0.324097785949707,0.32181877136230497,0.319535655975342,537.849975585938,,,20.0,0.330708917489971,315.336520628893,218.2001953125,0.849228978157043,0.0241982205583398,-2.47841569456851,3.58276419745002,0.707257747650146,0.0391801446676254,-2.90729856491089,4.82085084915161,0.0225838012993336,180.919921875,192.202004626414,537.849975585938,24.7256481481481,5167.649727674457,-0.04505265583071918
SPX 5/16/25 C4945,4945,0.9586678975145,5158.2,0.06774150177574821,0.04548025,0.01846128,306.300048828125,304.099853515625,305.199951171875,0.323390312194824,0.321123924255371,0.31885368347168,311.260009765625,,,18.0,0.330039524402374,311.662102500007,213.2001953125,0.586341023445129,0.0294796505817216,-4.84355202186298,5.35312759936433,0.703466296195984,0.03946128860116,-2.92081379890442,4.84965324401855,0.0224755704402924,175.919921875,187.216863253179,311.260009765625,24.7256481481481,5167.649727674457,-0.044041021955874914
SPX 5/16/25 C4950,4950,0.9596372280478821,5158.2,0.06774150177574821,0.04548025,0.01846128,302.699951171875,300.39990234375,301.5499267578125,0.32285316467285197,0.32049732208252,0.318137435913086,280.390014648438,2.0,,127.0,0.32937262418137897,308.005465198714,208.2001953125,0.672136723995209,0.0408352001657646,-3.0520656778098,5.04048628489309,0.699762642383575,0.0397632233798504,-2.93133163452148,4.87722444534302,0.0223710816353559,170.919921875,182.231721879945,476.899993896484,24.7256481481481,5167.649727674457,-0.04303041044995133
SPX 5/16/25 C4955,4955,0.960606558581264,5158.2,0.06774150177574821,0.04548025,0.01846128,299.10009765625,296.89990234375,298.0,0.322280464172363,0.320039443969727,0.317795009613037,260.0,,,285.0,0.328708136834719,304.366745627065,203.2001953125,0.608272016048431,0.0409442648039786,-3.27111147432469,5.20952812280733,0.696044206619263,0.0400671102106571,-2.94119167327881,4.90434837341309,0.0222660750150681,165.919921875,177.24658050671,260.0,24.7256481481481,5167.649727674457,-0.04202081924859898
SPX 5/16/25 C4960,4960,0.961575889114645,5158.2,0.06774150177574821,0.04548025,0.01846128,295.5,293.199951171875,294.3499755859375,0.321671409606934,0.319341373443604,0.317007751464844,547.47998046875,,,40.0,0.328045981011998,300.746078963248,198.2001953125,0.830758988857269,0.0240265550190885,-2.80913901626458,3.81045937767007,0.692356586456299,0.0403832010924816,-2.94926261901855,4.93069791793823,0.0221624821424484,160.919921875,172.261439133475,547.47998046875,24.7256481481481,5167.649727674457,-0.041012246293714215
SPX 5/16/25 C4965,4965,0.9625452196480271,5158.2,0.06774150177574821,0.04548025,0.01846128,291.89990234375,289.60009765625,290.75,0.322397804260254,0.320084342956543,0.317767639160156,515.75,,,27.0,0.327386073969625,297.143544751259,193.2001953125,0.836728990077972,0.0254918763386079,-2.551562640236,3.73290409433264,0.688559114933014,0.0406811311841011,-2.9589409828186,4.95726442337036,0.0220543816685677,155.919921875,167.276297760241,515.75,24.7256481481481,5167.649727674457,-0.04000468953341445
SPX 5/16/25 C4970,4970,0.963514550181409,5158.2,0.06774150177574821,0.04548025,0.01846128,288.300048828125,286.0,287.1500244140625,0.32034744262695297,0.31804178237915,0.315732936859131,406.209991455078,,4.0,85.0,0.32672833153763003,293.559436026918,188.2001953125,0.794525027275085,0.0323448188822986,-2.57456627494874,4.18581694769583,0.684702157974243,0.0409705564379692,-2.96905064582825,4.98366069793701,0.0219438653439283,150.919921875,162.291156387006,406.209991455078,24.7256481481481,5167.649727674457,-0.038998146922012915
SPX 5/16/25 C4975,4975,0.96448388071479,5158.2,0.06774150177574821,0.04548025,0.01846128,284.699951171875,282.39990234375,283.5499267578125,0.319632434844971,0.317338485717773,0.31504150390625,260.380004882812,1.0,,103.0,0.326072668088605,289.99372085943,183.2001953125,0.647123992443085,0.042139370103364,-3.12492245526131,5.18006934299393,0.680831134319305,0.0412616841495037,-2.97846651077271,5.00956153869629,0.0218328591436148,145.919921875,157.306015013771,529.239990234375,24.7256481481481,5167.649727674457,-0.03799261641999421
SPX 5/16/25 C4980,4980,0.9654532112481721,5158.2,0.06774150177574821,0.04548025,0.01846128,281.199951171875,278.89990234375,280.0499267578125,0.319081077575684,0.31679872512817403,0.314513549804688,257.109985351562,1.0,,20.0,0.325418996509105,286.446580677257,178.2001953125,0.643011152744293,0.0423683224518686,-3.13320569482017,5.20131991918083,0.676986932754517,0.0415653698146343,-2.98609805107117,5.03469896316528,0.0217231251299381,140.919921875,152.320873640536,488.200012207031,24.7256481481481,5167.649727674457,-0.036988095993988786
SPX 5/16/25 C4985,4985,0.966422541781554,5158.2,0.06774150177574821,0.04548025,0.01846128,277.699951171875,275.5,276.5999755859375,0.318493041992188,0.316320858001709,0.314146213531494,449.5,,,62.0,0.324767228173806,282.918141010158,173.2001953125,0.749523997306824,0.0281775208745801,-3.6901795085667,4.68962067406243,0.673042833805084,0.0418494306504726,-2.99521970748901,5.05988931655884,0.0216092299669981,135.919921875,147.335732267302,449.5,24.7256481481481,5167.649727674457,-0.035984583616748604
SPX 5/16/25 C4990,4990,0.9673918723149351,5158.2,0.06774150177574821,0.04548025,0.01846128,274.099853515625,271.89990234375,272.9998779296875,0.317671966552734,0.315510005950928,0.313345756530762,305.75,1.0,2.0,12.0,0.32411727292280196,279.408525268816,168.2001953125,0.709945023059845,0.0398105485898125,-2.90538123034292,4.89090562005684,0.669083833694458,0.0421351566910744,-3.00363302230835,5.08456468582153,0.0214948151260614,130.919921875,142.350590894067,371.359985351562,24.7256481481481,5167.649727674457,-0.03498207726712299
SPX 5/16/25 C4995,4995,0.968361202848317,5158.2,0.06774150177574821,0.04548025,0.01846128,270.599853515625,268.39990234375,269.4998779296875,0.31701217651367203,0.31486036300659204,0.312706394195557,485.690002441406,,,22.0,0.323469039042335,275.917854688673,163.2001953125,0.753380000591278,0.0262366297227442,-3.91239753701416,4.67699137086269,0.665108978748322,0.0424226336181164,-3.01133823394775,5.10872745513916,0.0213798470795155,125.919921875,137.365449520832,485.690002441406,24.7256481481481,5167.649727674457,-0.03398057493003348
SPX 5/16/25 C5000,5000,0.9693305333816989,5158.2,0.06774150177574821,0.04548025,0.01846128,267.199951171875,264.89990234375,266.0499267578125,0.316511154174805,0.314271850585938,0.312030353546143,248.5,35.0,7555.0,75840.0,0.322822433249351,272.44624827745,158.2001953125,0.636473894119263,0.0435282327234745,-3.08987212181091,5.24145555496216,0.661079943180084,0.0427005924284458,-3.01939296722412,5.13259792327881,0.0212626494467258,120.919921875,132.380308147597,360.619995117188,24.7256481481481,5167.649727674457,-0.03298007459644998
