ticker,K,bid,ask,last_price,iv,volume,open_interest,delta,gamma,theta,vega,rho,T,xtype,thr_iv,thr_price,cp_flag,S,M,mid,r,q,intrinsic_value,d1,d2,bs_price,mid_diff,last_diff,thr_diff,bid_iv,ask_iv,mid_iv,last_iv,thr_iv_again,iv_bid,iv_ask,iv_mid,iv_last_price,iv_thr_price,plb
SPXW 1/31/25 P5000,5000,6.5,6.80000019073486,7.09999990463257,0.307366139464881,57.0,3670,-0.0283726993948221,0.00658915253952123,-0.502666577781559,1.24514492089562,-0.00187913334411612,0.10665208016235424,Euro,0.302978942150561,6.11885559704403,P,5974.07,1.194814,6.65000009536743,0.04597907,0.01025257,0.0,1.8722357430222183,1.771857246243122,7.58192261803876,0.1401387232040091,0.06787643941963263,0.23910795046405833,0.2991190937458685,0.30147770251509026,0.3003063497845429,0.3037750516511618,0.2960263365731348,0.2991190937458685,0.30147770251509026,0.3003063497845429,0.3037750516511618,0.2960263365731348,0.0
SPXW 1/31/25 P5010,5010,6.5,6.90000009536743,10.1999998092651,0.304929588704373,2.0,109,-0.0287639200687408,0.00671788816878673,-0.504460080362212,1.25940860203501,-0.00190458996673543,0.10665208016235424,Euro,0.30093675198950903,6.20940666225969,P,5974.07,1.1924291417165669,6.700000047683715,0.04597907,0.01025257,0.0,1.8663332735500697,1.7667504965047462,7.63643191186577,0.13976594888320834,-0.25133019071929097,0.22981668414140646,0.2963467372778366,0.29945582671253873,0.2979151253274004,0.3218184223980049,0.294015516984551,0.2963467372778366,0.29945582671253873,0.2979151253274004,0.3218184223980049,0.294015516984551,0.0
SPXW 1/31/25 P5020,5020,6.59999990463257,7.0,8.60000038146973,0.30288242682491,,92,-0.0293167065829039,0.00687111735211489,-0.509159158505103,1.27948665240665,-0.00194087866201949,0.10665208016235424,Euro,0.298896601311263,6.30200361071413,P,5974.07,1.1900537848605577,6.799999952316285,0.04597907,0.01025257,0.0,1.8581178115618848,1.7592035890700384,7.746458059125132,0.139185016683192,-0.09924910284698485,0.2292055888313462,0.29435902425580235,0.2974191042774829,0.2959024482844163,0.3087264372802976,0.2920066242700504,0.29435902425580235,0.2974191042774829,0.2959024482844163,0.3087264372802976,0.2920066242700504,0.0
SPXW 1/31/25 P5025,5025,6.69999980926514,7.0,7.80000019073486,0.301853566982711,49.0,195,-0.0295959860086441,0.00694901905784059,-0.511488093007329,1.2895973509686,-0.0019592080827706,0.10665208016235424,Euro,0.297877348890353,6.34909685163876,P,5974.07,1.1888696517412936,6.84999990463257,0.04597907,0.01025257,0.0,1.8540157979675866,1.7554375767169184,7.801521609429244,0.1389082800064233,0.0001950536739975442,0.22876084453107692,0.29374459150529464,0.29602144491721877,0.2948904205747291,0.3018245454010385,0.2910029567164523,0.29374459150529464,0.29602144491721877,0.2948904205747291,0.3018245454010385,0.2910029567164523,0.0
SPXW 1/31/25 P5030,5030,6.69999980926514,7.09999990463257,7.5,0.300821145090095,11.0,42788,-0.0298771951347589,0.00702779342255935,-0.513802633677599,1.29975550240113,-0.00197766087036693,0.10665208016235424,Euro,0.296858678759362,6.39673547459859,P,5974.07,1.1876878727634195,6.899999856948855,0.04597907,0.01025257,0.0,1.849917694101888,1.7516766373736459,7.856607675255248,0.13863881712157014,0.047547690034033016,0.22822144302414937,0.2923556090461536,0.29536779361919685,0.2938746453348083,0.2982812919425162,0.2899998409676336,0.2923556090461536,0.29536779361919685,0.2938746453348083,0.2982812919425162,0.2899998409676336,0.0
SPXW 1/31/25 P5040,5040,6.80000019073486,7.19999980926514,11.5,0.298745553132405,,302,-0.0304454267024994,0.00718800887943881,-0.518387039299324,1.32021411526016,-0.00201493824475249,0.10665208016235424,Euro,0.294823194446293,6.49369811907393,P,5974.07,1.185331349206349,7.0,0.04597907,0.01025257,0.0,1.841733121398051,1.7441699038130614,7.966822661239604,0.13811752303422914,-0.3072328120661214,0.22685448494112592,0.2903367846921406,0.29330214030360113,0.291831984689358,0.32048569380676606,0.28799537052694124,0.2903367846921406,0.29330214030360113,0.291831984689358,0.32048569380676606,0.28799537052694124,0.0
SPXW 1/31/25 P5050,5050,7.0,7.30000019073486,8.0,0.297027781749033,4.0,1624,-0.0311770774424076,0.00737310250178674,-0.52576706189785,1.34642343095877,-0.00206316243310239,0.10665208016235424,Euro,0.292790379852764,6.59299465604299,P,5974.07,1.1829841584158416,7.15000009536743,0.04597907,0.01025257,0.0,1.831387447845665,1.7343852136844617,8.132164983626808,0.1373657168054773,0.016520622953350994,0.23345541865001354,0.28904187065283937,0.2912223810104416,0.2901388595457802,0.29611392008879184,0.2859934372032289,0.28904187065283937,0.2912223810104416,0.2901388595457802,0.29611392008879184,0.2859934372032289,0.0
SPXW 1/31/25 P5060,5060,7.09999990463257,7.40000009536743,17.0,0.294917827087349,,178,-0.0317615307867527,0.00754075502087439,-0.530208075384183,1.36725706044813,-0.00210147748038927,0.10665208016235424,Euro,0.290760487543633,6.6947358594087,P,5974.07,1.1806462450592885,7.25,0.04597907,0.01025257,0.0,1.8232587043988557,1.7269455314256565,8.24238118683084,0.13688016370080558,-0.51515404783348,0.23117347120530504,0.286981531276856,0.2891287302826961,0.28806164990319405,0.34162458923561434,0.2839942857716245,0.286981531276856,0.2891287302826961,0.28806164990319405,0.34162458923561434,0.2839942857716245,0.0
SPXW 1/31/25 P5070,5070,7.19999980926514,7.5,21.0,0.292793809689359,,135,-0.0323541909456253,0.00771229273506659,-0.534584953403051,1.38828845983726,-0.00214031396214898,0.10665208016235424,Euro,0.288733790688601,6.7990405793282,P,5974.07,1.178317554240631,7.34999990463257,0.04597907,0.01025257,0.0,1.8151412039348935,1.7195216847060986,8.352585801222972,0.13640624620396122,-0.6022578189893822,0.22849477125025106,0.284906812151153,0.2870214016828132,0.2859704199357106,0.35527092670193244,0.2819981810500502,0.284906812151153,0.2870214016828132,0.2859704199357106,0.35527092670193244,0.2819981810500502,0.0
SPXW 1/31/25 P5075,5075,7.19999980926514,7.59999990463257,7.59999990463257,0.291726569851669,,212,-0.0326536856591702,0.00779955919080955,-0.536749050328363,1.39887967842048,-0.00215993153150653,0.10665208016235424,Euro,0.28772173139185403,6.85219370819479,P,5974.07,1.1771566502463053,7.399999856948855,0.04597907,0.01025257,0.0,1.811086111079444,1.7158151270887745,8.407680543710171,0.1361730684109499,0.10627376963324438,0.22700567172453368,0.28350946661082704,0.2863076678447112,0.28491961394568843,0.2863076678447112,0.28100135927886905,0.28350946661082704,0.2863076678447112,0.28491961394568843,0.2863076678447112,0.28100135927886905,0.0
SPXW 1/31/25 P5080,5080,7.30000019073486,7.69999980926514,8.10000038146973,0.291009915313883,11.0,42797,-0.033117413520813,0.00790906543227598,-0.54169291132779,1.41503529464505,-0.00219019094429052,0.10665208016235424,Euro,0.28671058237727903,6.90603615285223,P,5974.07,1.175998031496063,7.5,0.04597907,0.01025257,0.0,1.8049502254396368,1.7099132838367792,8.517779543478838,0.13570393913051174,0.05157767189306015,0.23338183510101515,0.2828179418724329,0.2855841445883704,0.28421179162835464,0.28826809332600295,0.2800054072206667,0.2828179418724329,0.2855841445883704,0.28421179162835464,0.28826809332600295,0.2800054072206667,0.0
SPXW 1/31/25 P5090,5090,7.40000009536743,7.80000019073486,9.69999980926514,0.28885291027640997,,179,-0.0337430536746979,0.00808881733335727,-0.545920738157783,1.43646845383357,-0.00223013943886204,0.10665208016235424,Euro,0.284691174719534,7.01585880819327,P,5974.07,1.173687622789784,7.600000143051145,0.04597907,0.01025257,0.0,1.7968744071620664,1.7025418922848832,8.627911763562935,0.13525152646893476,-0.11052454296732873,0.22977271912699762,0.2807151271339518,0.28343995238978414,0.2820879550509012,0.29539644922787306,0.27801626694103865,0.2807151271339518,0.28343995238978414,0.2820879550509012,0.29539644922787306,0.27801626694103865,0.0
SPXW 1/31/25 P5100,5100,7.5,7.90000009536743,8.30000019073486,0.286682414678034,75.0,2753,-0.0343150980770588,0.0082728718272149,-0.550082341875794,1.45811462825179,-0.00227065088311878,0.10665208016235424,Euro,0.282675897724159,7.12865405979205,P,5974.07,1.1713862745098038,7.700000047683715,0.04597907,0.01025257,0.0,1.7888033611262733,1.6951796786722384,8.73801504798405,0.13480714206132846,0.05277287315464617,0.22575944556902044,0.2785985734217221,0.28128284199854003,0.2799508024663856,0.28388976424389,0.2760310802381577,0.2785985734217221,0.28128284199854003,0.2799508024663856,0.28388976424389,0.2760310802381577,0.0
SPXW 1/31/25 P5110,5110,7.69999980926514,8.0,8.10000038146973,0.284846702167336,,116,-0.0351080112159252,0.00848329756443655,-0.55700246072985,1.48562847154521,-0.00232266084674766,0.10665208016235424,Euro,0.280665097950914,7.24457709129162,P,5974.07,1.1690939334637964,7.84999990463257,0.04597907,0.01025257,0.0,1.7786724015797708,1.685648219326582,8.904794111594015,0.13436869041730462,0.09935724595339541,0.22916686500555938,0.2771369915246301,0.27911297839014804,0.2781304292014701,0.2797621362176621,0.27405018318062724,0.2771369915246301,0.27911297839014804,0.2781304292014701,0.2797621362176621,0.27405018318062724,0.0
SPXW 1/31/25 P5120,5120,7.80000019073486,8.19999980926514,10.9399995803833,0.282988340565572,1.0,104,-0.0359091460704803,0.00869844022893636,-0.563829861097991,1.51336694343007,-0.00237537460927183,0.10665208016235424,Euro,0.278659136933665,7.36379312351163,P,5974.07,1.1668105468749999,8.0,0.04597907,0.01025257,0.0,1.7685894818832495,1.6761721964872807,9.071819972373873,0.1339774965467342,-0.1707659670626763,0.23194932560078815,0.2749835517652868,0.2775702802752197,0.2762862029194946,0.29362809085241554,0.2720739263267461,0.2749835517652868,0.2775702802752197,0.2762862029194946,0.29362809085241554,0.2720739263267461,0.0
SPXW 1/31/25 P5125,5125,7.80000019073486,8.19999980926514,22.8999996185303,0.281506464852185,,201,-0.0360767282545567,0.00877276545715717,-0.562725592898848,1.51830565236905,-0.00238442925749552,0.10665208016235424,Euro,0.277658087592724,7.42469047750986,P,5974.07,1.165672195121951,8.0,0.04597907,0.01025257,0.0,1.766796955917138,1.6748636160097066,9.064437293879791,0.13305466173497393,-0.6041730373416688,0.2208505285623543,0.2735757316173148,0.2761527240433571,0.2748734726222189,0.34445795036117055,0.2710876510552852,0.2735757316173148,0.2761527240433571,0.2748734726222189,0.34445795036117055,0.2710876510552852,0.0
SPXW 1/31/25 P5130,5130,7.90000009536743,8.30000019073486,9.19999980926514,0.280727222768616,21.0,204,-0.0365616045892239,0.0088937871439958,-0.567412755350611,1.53499009640456,-0.00241640413204116,0.10665208016235424,Euro,0.276658389375133,7.48647776456068,P,5974.07,1.1645360623781675,8.100000143051144,0.04597907,0.01025257,0.0,1.7608099797211174,1.6691311218106681,9.17486113741029,0.1326988858489405,-0.0027324643886986067,0.22552439557652065,0.27281710510799995,0.2753661452641681,0.27410063434170684,0.28085665449823227,0.27010267294875095,0.27281710510799995,0.2753661452641681,0.27410063434170684,0.28085665449823227,0.27010267294875095,0.0
SPXW 1/31/25 P5140,5140,8.10000038146973,8.39999961853027,10.0900001525879,0.278821435948875,2.0,102,-0.0373808704316616,0.00911829554733981,-0.57399306252648,1.56305457366498,-0.00247023098936405,0.10665208016235424,Euro,0.274663241117016,7.61281733931156,P,5974.07,1.1622704280155642,8.25,0.04597907,0.01025257,0.0,1.7508339207237378,1.659777447622754,9.340646763126102,0.13219960765164876,-0.0742669353944065,0.2269632051845333,0.27127242326548007,0.27314984822312893,0.27221600134639107,0.28307916624151946,0.2681367970394194,0.27127242326548007,0.27314984822312893,0.27221600134639107,0.28307916624151946,0.2681367970394194,0.0
SPXW 1/31/25 P5150,5150,8.19999980926514,8.60000038146973,11.8199996948242,0.27689091061036697,51.0,1001,-0.0382103323936462,0.00934782779830581,-0.580450135302552,1.59130607346726,-0.0025247020429417,0.10665208016235424,Euro,0.272674086892623,7.74300919560741,P,5974.07,1.1600135922330097,8.400000095367435,0.04597907,0.01025257,0.0,1.740914132846496,1.650488123568921,9.506058282086144,0.13167359216206384,-0.19576492998991324,0.22769559507677034,0.2690711404116238,0.271530062719161,0.2703089124942721,0.2893444835738522,0.26617668110063586,0.2690711404116238,0.271530062719161,0.2703089124942721,0.2893444835738522,0.26617668110063586,0.0
SPXW 1/31/25 P5160,5160,8.30000019073486,8.69999980926514,12.4300003051758,0.27462769277625404,3.0,265,-0.0388916432857513,0.00956160373706441,-0.584159322914691,1.61439345000198,-0.00256919761550107,0.10665208016235424,Euro,0.270691327872982,7.87726198480213,P,5974.07,1.1577655038759689,8.5,0.04597907,0.01025257,0.0,1.732889616787961,1.6432027208182716,9.616436897355555,0.13134551733594768,-0.22635264189403834,0.22078419073897432,0.2668574620164838,0.26928119173160386,0.26807739536237685,0.28940126463902344,0.2642227137369367,0.2668574620164838,0.26928119173160386,0.26807739536237685,0.28940126463902344,0.2642227137369367,0.0
SPXW 1/31/25 P5170,5170,8.30000019073486,9.0,15.3000001907349,0.272655813891973,,33,-0.0397428013384342,0.00980192127601659,-0.590401001483955,1.64308598091101,-0.00262504558726428,0.10665208016235424,Euro,0.268715369021248,8.01579591451581,P,5974.07,1.1555261121856866,8.65000009536743,0.04597907,0.01025257,0.0,1.7230322340565278,1.6339893069982452,9.781328997084586,0.13078946696463592,-0.3606974591407007,0.22025674074006443,0.2640242196801276,0.2681923322425635,0.2661320423309449,0.29963967473242625,0.26227528705696945,0.2640242196801276,0.2681923322425635,0.2661320423309449,0.29963967473242625,0.26227528705696945,0.0
SPXW 1/31/25 P5175,5175,8.60000038146973,9.0,12.8000001907349,0.272112670884293,6.0,610,-0.0404115840792656,0.00995556289201331,-0.597372844765704,1.66551635886952,-0.00266926737206966,0.10665208016235424,Euro,0.26773006655584203,8.08674033742598,P,5974.07,1.1544096618357487,8.800000190734865,0.04597907,0.01025257,0.0,1.7154162147272278,1.6265506653031307,9.945767722134008,0.13020085301878415,-0.22298690828668025,0.22988587578413075,0.26441074616938914,0.26676000510860587,0.2655928724548609,0.28668130033013006,0.26130414928716844,0.26441074616938914,0.26676000510860587,0.2655928724548609,0.28668130033013006,0.26130414928716844,0.0
SPXW 1/31/25 P5180,5180,8.60000038146973,9.0,13.5200004577637,0.270661641192198,7.0,207,-0.0406056828796864,0.0100479541660242,-0.5965280637895,1.67200924177965,-0.00268164131616471,0.10665208016235424,Euro,0.266746616274333,8.15884297185383,P,5974.07,1.1532953667953667,8.800000190734865,0.04597907,0.01025257,0.0,1.7132120685986716,1.624820391083588,9.946037400094212,0.13023149824087046,-0.264346371054831,0.21904998471055287,0.2629879077183823,0.265328001881378,0.2641654157832068,0.28855780190367614,0.2603347939060252,0.2629879077183823,0.265328001881378,0.2641654157832068,0.28855780190367614,0.2603347939060252,0.0
SPXW 1/31/25 P5190,5190,8.80000019073486,9.19999980926514,17.5100002288818,0.26893919185414,,101,-0.0416526719927788,0.0103208013146361,-0.605107715645566,1.70648246651897,-0.00274973186822604,0.10665208016235424,Euro,0.264785473574899,8.3066471158026,P,5974.07,1.151073217726397,9.0,0.04597907,0.01025257,0.0,1.7016612002502252,1.613832033868064,10.165278617189472,0.1294754019099413,-0.4194586816496785,0.2237523125125906,0.26131144249459837,0.2636041907762283,0.2624649277828904,0.3026521450487603,0.25840162495705854,0.26131144249459837,0.2636041907762283,0.2624649277828904,0.3026521450487603,0.25840162495705854,0.0
SPXW 1/31/25 P5200,5200,9.0,9.39999961853027,9.63000011444092,0.26718482366518,30.0,2996,-0.0427186824381351,0.0105996420888726,-0.613529415744559,1.74115447963294,-0.00281865188657735,0.10665208016235424,Euro,0.262832339780975,8.45946443803898,P,5974.07,1.1488596153846153,9.199999809265135,0.04597907,0.01025257,0.0,1.6901990583164028,1.6029428270074135,10.38434344685038,0.12873300675425195,0.07833264002544144,0.22754147415715287,0.2596030301893677,0.26185004363608005,0.2607333197904234,0.2631181423192832,0.25647616567566484,0.2596030301893677,0.26185004363608005,0.2607333197904234,0.2631181423192832,0.25647616567566484,0.0
SPXW 1/31/25 P5210,5210,9.10000038146973,9.5,10.1000003814697,0.264839768201201,40.0,55,-0.0434048511087894,0.0108439082586154,-0.616801579409402,1.76564484657489,-0.00286717410655011,0.10665208016235424,Euro,0.26088760548457196,8.61756329202658,P,5974.07,1.146654510556622,9.300000190734865,0.04597907,0.01025257,0.0,1.6821826773746784,1.5956922856039923,10.494976892519333,0.12849211583618722,0.03910658377541147,0.21785898598851422,0.2573045933663767,0.2595204592255905,0.2584191199164518,0.2627499297646423,0.254558793201716,0.2573045933663767,0.2595204592255905,0.2584191199164518,0.2627499297646423,0.254558793201716,0.0
SPXW 1/31/25 P5220,5220,9.30000019073486,9.69999980926514,24.4799995422363,0.26305216607676,,156,-0.0444894172251225,0.0111371014146619,-0.62511155360935,1.80114374427693,-0.00293851251275792,0.10665208016235424,Euro,0.25895164977458696,8.78122439098186,P,5974.07,1.1444578544061301,9.5,0.04597907,0.01025257,0.0,1.67070708761808,1.5848004843362722,10.717160737994561,0.12812218294679592,-0.5622074780065325,0.22046314509407922,0.2555458855589029,0.2577183770090097,0.25663842691406924,0.3184316365596965,0.2526498731735877,0.2555458855589029,0.2577183770090097,0.25663842691406924,0.3184316365596965,0.2526498731735877,0.0
SPXW 1/31/25 P5225,5225,9.39999961853027,9.80000019073486,24.7199993133545,0.262093966397686,,341,-0.0450361669063568,0.0112822799711103,-0.628727964839876,1.81797628314454,-0.00297245762316948,0.10665208016235424,Euro,0.257987078408302,8.86523190219115,P,5974.07,1.1433626794258374,9.599999904632565,0.04597907,0.01025257,0.0,1.6653162359942617,1.5797225580189533,10.817689893295722,0.1268427084124813,-0.5623911733908635,0.22023766694946784,0.254655275333222,0.25680660928814736,0.2557370956086909,0.3175630853805139,0.25169869315847027,0.254655275333222,0.25680660928814736,0.2557370956086909,0.3175630853805139,0.25169869315847027,0.0
SPXW 1/31/25 P5230,5230,9.30000019073486,10.0,14.8699998855591,0.260907023231861,7.0,72,-0.0454262271523476,0.0114125348449816,-0.63029171574743,1.83063686448691,-0.0029978680466602,0.10665208016235424,Euro,0.257024836982869,8.95074087611241,P,5974.07,1.1422695984703632,9.65000009536743,0.04597907,0.01025257,0.0,1.661278245995827,1.5760721955287251,10.873742106232044,0.12681264235967027,-0.2687463221306407,0.21484268807867143,0.25267355996066415,0.256413033078543,0.254561887113614,0.2792447426585213,0.25074975653828874,0.25267355996066415,0.256413033078543,0.254561887113614,0.2792447426585213,0.25074975653828874,0.0
SPXW 1/31/25 P5240,5240,9.5,10.1999998092651,19.1599998474121,0.259056469851305,,62,-0.0465356074273586,0.0117190760991351,-0.638227468729462,1.86647481791658,-0.00307072558683157,0.10665208016235424,Euro,0.255107513455528,9.1264183574125,P,5974.07,1.1400896946564885,9.84999990463255,0.04597907,0.01025257,0.0,1.6499599948464012,1.5653582912565223,11.093824780301475,0.12627663834635583,-0.4209903513229989,0.21557267548348158,0.2508769648526966,0.25454475017430284,0.2527286274048235,0.29311112989797783,0.24885877638530193,0.2508769648526966,0.25454475017430284,0.2527286274048235,0.29311112989797783,0.24885877638530193,0.0
SPXW 1/31/25 P5245,5245,9.80000019073486,10.1999998092651,26.2000007629395,0.258383689713646,,150,-0.047255702316761,0.0118952169159708,-0.644561284007842,1.88960826163791,-0.00311822919870182,0.10665208016235424,Euro,0.254152512701662,9.21666638870379,P,5974.07,1.1390028598665396,9.999999999999979,0.04597907,0.01025257,0.0,1.6427334744250441,1.5583514848836892,11.25799557970845,0.12579955797084735,-0.5703055247374976,0.22148237821720138,0.25101993768585784,0.253089889968943,0.2520605379554719,0.3156729328796046,0.2479168109329601,0.25101993768585784,0.253089889968943,0.2520605379554719,0.3156729328796046,0.2479168109329601,0.0
SPXW 1/31/25 P5250,5250,9.89999961853027,10.3000001907349,11.0900001525879,0.257436507296138,11.0,1528,-0.0478193759918213,0.0120529420833733,-0.64840520973893,1.90764483790057,-0.00315522671936399,0.10665208016235424,Euro,0.253200004394232,9.30857493028841,P,5974.07,1.1379180952380952,10.099999904632586,0.04597907,0.01025257,0.0,1.6371341964051573,1.5530615341937761,11.36764134605994,0.1255090547917652,0.025035274089446457,0.2212010357323013,0.25009329464026886,0.25214368186997876,0.25112398944043185,0.2560706470845872,0.24697724484970643,0.25009329464026886,0.25214368186997876,0.25112398944043185,0.2560706470845872,0.24697724484970643,0.0
SPXW 1/31/25 P5255,5255,10.0,10.3999996185303,10.5,0.256481847067146,,120,-0.048386886715889,0.0122125572414851,-0.652205090740747,1.9257396051858,-0.00319246222753582,0.10665208016235424,Euro,0.252250025380414,9.4021856943917,P,5974.07,1.136835394862036,10.199999809265151,0.04597907,0.01025257,0.0,1.6315506592953863,1.5477897664899907,11.477151886607317,0.12521099031610441,0.09306208443879205,0.22068976934302734,0.24915969413523212,0.2511907995974881,0.25018062850364997,0.2516919613959193,0.246040113388844,0.24915969413523212,0.2511907995974881,0.25018062850364997,0.2516919613959193,0.246040113388844,0.0
SPXW 1/31/25 P5260,5260,10.1000003814697,10.5,30.0499992370605,0.255519875885014,,101,-0.0489368960261345,0.0123741101412536,-0.65596169089672,1.94389580497999,-0.00322994368642155,0.10665208016235424,Euro,0.251302610814245,9.49754117233536,P,5974.07,1.135754752851711,10.300000190734849,0.04597907,0.01025257,0.0,1.6259815487167957,1.5425348129014163,11.586544457233458,0.12490720802664579,-0.6144244675073457,0.21995201147250523,0.24821920633668645,0.2502313201507024,0.24923052867777012,0.3224384471169272,0.2451054501296593,0.24821920633668645,0.2502313201507024,0.24923052867777012,0.3224384471169272,0.2451054501296593,0.0
SPXW 1/31/25 P5265,5265,10.0,10.6999998092651,11.8999996185303,0.254295736916206,45.0,61,-0.0494073927402496,0.0125177022592332,-0.657283610874899,1.95703239371589,-0.00325690206242002,0.10665208016235424,Euro,0.250357794071334,9.59468463374927,P,5974.07,1.13467616334283,10.34999990463255,0.04597907,0.01025257,0.0,1.621967284823248,1.5389203237838136,11.641422242099566,0.12477510621898538,-0.021729191993257374,0.21331994604084248,0.24625939544320763,0.2497573143247195,0.24802426891406879,0.2554804197282347,0.24417328689380913,0.24625939544320763,0.2497573143247195,0.24802426891406879,0.2554804197282347,0.24417328689380913,0.0
SPXW 1/31/25 P5270,5270,10.1000003814697,10.8000001907349,28.6700000762939,0.25330496975232597,,51,-0.0499721169471741,0.0126820062156394,-0.660807181627245,1.97499495071531,-0.00329416953115355,0.10665208016235424,Euro,0.249415606667277,9.69366012570823,P,5974.07,1.1335996204933585,10.4500002861023,0.04597907,0.01025257,0.0,1.616512602024707,1.5337892020604824,11.746989265706361,0.12411377455452866,-0.5902689489206006,0.21182186226568486,0.24531491082269152,0.2487803475243777,0.24706320234846343,0.3148426291460437,0.24324365366528108,0.24531491082269152,0.2487803475243777,0.24706320234846343,0.3148426291460437,0.24324365366528108,0.0
SPXW 1/31/25 P5275,5275,10.3999996185303,10.8000001907349,10.7799997329712,0.25261198605673596,4.0,463,-0.0507082790136337,0.0128724904288874,-0.667171419642412,1.99917516592081,-0.0033448199339377,0.10665208016235424,Euro,0.24847607818017,9.794512471874,P,5974.07,1.1325251184834122,10.5999999046326,0.04597907,0.01025257,0.0,1.609225360326196,1.526728272413705,11.918603575218242,0.12439657381594522,0.10562188037580016,0.2168654243326351,0.24535712412046978,0.24731390571037948,0.24634045048302247,0.24721699337955377,0.2423165785144296,0.24535712412046978,0.24731390571037948,0.24634045048302247,0.24721699337955377,0.2423165785144296,0.0
SPXW 1/31/25 P5280,5280,10.5,10.8999996185303,27.1499996185303,0.251609488690409,,243,-0.0512886568903923,0.0130412785337337,-0.670640834338641,2.01735116366882,-0.00338281634474443,0.10665208016235424,Euro,0.247539236177559,9.89728727169535,P,5974.07,1.1314526515151515,10.699999809265151,0.04597907,0.01025257,0.0,1.6037789933132145,1.5216092972820547,12.024918270461967,0.12382415745928954,-0.5570932434837026,0.21497112697246856,0.24438978971534348,0.24632864365076204,0.24536404813145243,0.30678665156953067,0.24139208752623817,0.24438978971534348,0.24632864365076204,0.24536404813145243,0.30678665156953067,0.24139208752623817,0.0
SPXW 1/31/25 P5285,5285,10.3999996185303,11.1999998092651,10.8000001907349,0.250606619019071,,58,-0.05187763646245,0.0132127395024219,-0.67412851090362,2.03572789378902,-0.0034213609924293,0.10665208016235424,Euro,0.246605106148221,10.0020308997524,P,5974.07,1.1303822138126773,10.7999997138977,0.04597907,0.01025257,0.0,1.5983035719523548,1.5164613893885195,12.132521172366125,0.12338161979335102,0.1233815701942642,0.21300576792523862,0.24244081635069173,0.24628377970002754,0.24438122600696335,0.24438122829707354,0.24047020473347078,0.24244081635069173,0.24628377970002754,0.24438122600696335,0.24438122829707354,0.24047020473347078,0.0
SPXW 1/31/25 P5290,5290,10.6999998092651,11.1999998092651,31.6499996185303,0.249845328903812,,105,-0.0526716262102127,0.0134063492261876,-0.679956851296088,2.05928321654542,-0.00347120214040914,0.10665208016235424,Euro,0.24567371143909,10.1087905053081,P,5974.07,1.129313799621928,10.9499998092651,0.04597907,0.01025257,0.0,1.5913352029301795,1.5097416396759258,12.295535268794197,0.12287995278233725,-0.6115154686575268,0.21632110808289504,0.2424355343702523,0.2448095264943529,0.24362971147919937,0.31667621171801436,0.23955095205469895,0.2424355343702523,0.2448095264943529,0.24362971147919937,0.31667621171801436,0.23955095205469895,0.0
SPXW 1/31/25 P5295,5295,10.8000001907349,11.3000001907349,34.2700004577637,0.24884242133474602,,95,-0.0532096102833748,0.0135834761832331,-0.683498085802224,2.07811540378826,-0.00351101021121726,0.10665208016235424,Euro,0.244745073197695,10.2176140121662,P,5974.07,1.128247403210576,11.0500001907349,0.04597907,0.01025257,0.0,1.585795371575941,1.5045293341655113,12.406421631542514,0.1227530694474497,-0.6379801147994469,0.2142190551306873,0.24144873826153398,0.24380135914079692,0.24263208123678456,0.3222736809313624,0.2386343492378093,0.24144873826153398,0.24380135914079692,0.24263208123678456,0.3222736809313624,0.2386343492378093,0.0
SPXW 1/31/25 P5300,5300,11.0,11.3999996185303,11.0600004196167,0.248032046313964,86.0,3778,-0.0539897903800011,0.0137790508645183,-0.688927037864634,2.10117109126154,-0.00356013185048606,0.10665208016235424,Euro,0.243819210320421,10.3285501189064,P,5974.07,1.1271830188679244,11.199999809265151,0.04597907,0.01025257,0.0,1.5790592662081497,1.4980578780741662,12.562665125467618,0.12166654816147476,0.13586479645929303,0.21630480375669314,0.2409263184110114,0.24278710382872243,0.24186108562046366,0.2412076853894622,0.2377204138091503,0.2409263184110114,0.24278710382872243,0.24186108562046366,0.2412076853894622,0.2377204138091503,0.0
SPXW 1/31/25 P5305,5305,10.8999996185303,11.6000003814697,16.9300003051758,0.24679807444262403,,65,-0.0544589832425117,0.0139432219514935,-0.690272699099615,2.11562760407847,-0.00359067238628847,0.10665208016235424,Euro,0.242896139406886,10.4416482995981,P,5974.07,1.1261206409048068,11.25,0.04597907,0.01025257,0.0,1.5748510685952795,1.4942526664301747,12.623718227585869,0.12210828689652166,-0.2543580626087422,0.20897753547892978,0.23898734321008894,0.24222260040588808,0.24061819804370999,0.2641314629011232,0.2368091610286877,0.23898734321008894,0.24222260040588808,0.24061819804370999,0.2641314629011232,0.2368091610286877,0.0
SPXW 1/31/25 P5310,5310,11.1999998092651,11.6999998092651,16.9699993133545,0.246232274498586,,99,-0.0553952977061272,0.014164803416376,-0.698152016384379,2.14432123192609,-0.00365246836674334,0.10665208016235424,Euro,0.24197587472075502,10.5569588050853,P,5974.07,1.1250602636534839,11.4499998092651,0.04597907,0.01025257,0.0,1.5665696012530204,1.4861559759405616,12.840500958304517,0.12144115041069724,-0.24334110324920777,0.2163068167055111,0.2389126400319515,0.24119234270927709,0.24005900294545807,0.26270876521505987,0.23590060385142686,0.2389126400319515,0.24119234270927709,0.24005900294545807,0.26270876521505987,0.23590060385142686,0.0
